Wikidata_URI15,id,album,artist,date,rating,DBpedia_URI,label,DBpedia_URI15,YAGO_URI15
http://www.wikidata.org/entity/Q2342336,846,The Bright Lights Of America,Anti-Flag,1-Apr-08,63,http://dbpedia.org/resource/The_Bright_Lights_of_America,bad,http://dbpedia.org/resource/The_Bright_Lights_of_America,http://yago-knowledge.org/resource/The_Bright_Lights_of_America
http://www.wikidata.org/entity/Q2555066,847,The Curse Of Blondie,Blondie,6-Apr-04,63,http://dbpedia.org/resource/The_Curse_of_Blondie,bad,http://dbpedia.org/resource/The_Curse_of_Blondie,http://yago-knowledge.org/resource/The_Curse_of_Blondie
http://www.wikidata.org/entity/Q2718103,848,"The Dangermen Sessions, Vol. 1",Madness,16-Aug-05,63,http://dbpedia.org/resource/The_Dangermen_Sessions_Vol._1,bad,http://dbpedia.org/resource/The_Dangermen_Sessions_Vol._1,
http://www.wikidata.org/entity/Q7734020,849,The Fire Theft,The Fire Theft,23-Sep-03,63,http://dbpedia.org/resource/The_Fire_Theft_(album),bad,http://dbpedia.org/resource/The_Fire_Theft_(album),http://yago-knowledge.org/resource/The_Fire_Theft_(album)
http://www.wikidata.org/entity/Q3521055,850,The Glass Passenger,Jack's Mannequin,30-Sep-08,63,http://dbpedia.org/resource/The_Glass_Passenger,bad,http://dbpedia.org/resource/The_Glass_Passenger,http://yago-knowledge.org/resource/The_Glass_Passenger
http://www.wikidata.org/entity/Q1634746,851,The Industrialist,Fear Factory,5-Jun-12,63,http://dbpedia.org/resource/The_Industrialist,bad,http://dbpedia.org/resource/The_Industrialist,http://yago-knowledge.org/resource/The_Industrialist
http://www.wikidata.org/entity/Q629989,852,Evanescence,Evanescence,11-Oct-11,63,http://dbpedia.org/resource/The_Open_Door,bad,http://dbpedia.org/resource/The_Open_Door,http://yago-knowledge.org/resource/The_Open_Door
http://www.wikidata.org/entity/Q7766961,853,Strangest Things,Longwave,18-Mar-03,63,http://dbpedia.org/resource/The_Strangest_Things,bad,http://dbpedia.org/resource/The_Strangest_Things,http://yago-knowledge.org/resource/The_Strangest_Things
http://www.wikidata.org/entity/Q754419,854,The Time Of Our Lives [EP],Miley Cyrus,28-Aug-09,63,http://dbpedia.org/resource/The_Time_of_Our_Lives_(EP),bad,http://dbpedia.org/resource/The_Time_of_Our_Lives_(EP),http://yago-knowledge.org/resource/The_Time_of_Our_Lives_(EP)
http://www.wikidata.org/entity/Q1415258,855,The Unforgiving,Within Temptation,29-Mar-11,63,http://dbpedia.org/resource/The_Unforgiving,bad,http://dbpedia.org/resource/The_Unforgiving,http://yago-knowledge.org/resource/The_Unforgiving
http://www.wikidata.org/entity/Q7782628,856,There's A Fire,Longwave,28-Jun-05,63,http://dbpedia.org/resource/There's_a_Fire,bad,http://dbpedia.org/resource/There's_a_Fire,http://yago-knowledge.org/resource/There's_a_Fire
,857,Time To Die,The Dodos,15-Sep-09,63,http://dbpedia.org/resource/Time_to_Die,bad,http://dbpedia.org/resource/A_Time_to_Die,http://yago-knowledge.org/resource/Time_to_Die
http://www.wikidata.org/entity/Q16958232,858,Tropical Storm,Beenie Man,20-Aug-02,63,http://dbpedia.org/resource/Tropical_Storm_(album),bad,http://dbpedia.org/resource/Tropical_Storm_(album),http://yago-knowledge.org/resource/Tropical_Storm_(album)
http://www.wikidata.org/entity/Q1130765,859,Under The Iron Sea,Keane,20-Jun-06,63,http://dbpedia.org/resource/Under_the_Iron_Sea,bad,http://dbpedia.org/resource/Under_the_Iron_Sea,http://yago-knowledge.org/resource/Under_the_Iron_Sea
http://www.wikidata.org/entity/Q3555226,860,Vehicles & Animals,Athlete,18-May-04,63,http://dbpedia.org/resource/Vehicles_&_Animals,bad,http://dbpedia.org/resource/Vehicles_&_Animals,http://yago-knowledge.org/resource/Vehicles_&_Animals
http://www.wikidata.org/entity/Q2996889,861,Waiting For The Sirens' Call,New Order,26-Apr-05,63,http://dbpedia.org/resource/Waiting_for_the_Sirens'_Call,bad,http://dbpedia.org/resource/Waiting_for_the_Sirens'_Call,http://yago-knowledge.org/resource/Waiting_for_the_Sirens'_Call
http://www.wikidata.org/entity/Q938192,862,3 Words,Cheryl Cole,26-Oct-09,62,http://dbpedia.org/resource/3_Words,bad,http://dbpedia.org/resource/3_Words,
http://www.wikidata.org/entity/Q2526545,863,Abnormally Attracted To Sin,Tori Amos,19-May-09,62,http://dbpedia.org/resource/Abnormally_Attracted_to_Sin,bad,http://dbpedia.org/resource/Abnormally_Attracted_to_Sin,http://yago-knowledge.org/resource/Abnormally_Attracted_to_Sin
http://www.wikidata.org/entity/Q2837613,864,All The Plans,Starsailor,9-Mar-09,62,http://dbpedia.org/resource/All_the_Plans,bad,http://dbpedia.org/resource/All_the_Plans,http://yago-knowledge.org/resource/All_the_Plans
http://www.wikidata.org/entity/Q4735225,865,Alphabutt,Kimya Dawson,9-Sep-08,62,http://dbpedia.org/resource/Alphabutt,bad,http://dbpedia.org/resource/Alphabutt,http://yago-knowledge.org/resource/Alphabutt
http://www.wikidata.org/entity/Q618777,866,Apocalyptic Love,Slash,22-May-12,62,http://dbpedia.org/resource/Apocalyptic_Love,bad,http://dbpedia.org/resource/Apocalyptic_Love,http://yago-knowledge.org/resource/Apocalyptic_Love
http://www.wikidata.org/entity/Q1758524,867,Audioslave,Audioslave,19-Nov-02,62,http://dbpedia.org/resource/Audioslave_(DVD),bad,http://dbpedia.org/resource/Audioslave_(DVD),http://yago-knowledge.org/resource/Audioslave_(DVD)
http://www.wikidata.org/entity/Q811013,868,Battle For The Sun,Placebo,9-Jun-09,62,http://dbpedia.org/resource/Battle_for_the_Sun,bad,http://dbpedia.org/resource/Battle_for_the_Sun,http://yago-knowledge.org/resource/Battle_for_the_Sun
http://www.wikidata.org/entity/Q4877632,869,Beaus$eros,Busdriver,21-Feb-12,62,http://dbpedia.org/resource/Beaus$Eros,bad,http://dbpedia.org/resource/Beaus$Eros,
http://www.wikidata.org/entity/Q791982,870,Before I Self Destruct,50 Cent,16-Nov-09,62,http://dbpedia.org/resource/Before_I_Self_Destruct,bad,http://dbpedia.org/resource/Before_I_Self_Destruct,http://yago-knowledge.org/resource/Before_I_Self_Destruct
http://www.wikidata.org/entity/Q792009,871,Beg For Mercy,G-Unit,14-Nov-03,62,http://dbpedia.org/resource/Beg_for_Mercy,bad,http://dbpedia.org/resource/Beg_for_Mercy,http://yago-knowledge.org/resource/Beg_for_Mercy
http://www.wikidata.org/entity/Q2342224,872,Bittersweet World,Ashlee Simpson,22-Apr-08,62,http://dbpedia.org/resource/Bittersweet_World,bad,http://dbpedia.org/resource/Bittersweet_World,http://yago-knowledge.org/resource/Bittersweet_World
http://www.wikidata.org/entity/Q328408,873,Body Language,Kylie Minogue,10-Feb-04,62,http://dbpedia.org/resource/Body_Language_Live,bad,http://dbpedia.org/resource/Money_Can't_Buy,http://yago-knowledge.org/resource/Body_Language_Live
http://www.wikidata.org/entity/Q3646701,874,Built From Scratch,The X-Ecutioners,29-Jan-02,62,http://dbpedia.org/resource/Built_from_Scratch,bad,http://dbpedia.org/resource/Built_from_Scratch,http://yago-knowledge.org/resource/Built_from_Scratch
http://www.wikidata.org/entity/Q1990760,875,Christmas In The Heart,Bob Dylan,13-Oct-09,62,http://dbpedia.org/resource/Christmas_in_the_Heart,bad,http://dbpedia.org/resource/Christmas_in_the_Heart,http://yago-knowledge.org/resource/Christmas_in_the_Heart
http://www.wikidata.org/entity/Q5156477,876,Complete Me,Frankmusik,3-Aug-09,62,http://dbpedia.org/resource/Complete_Me,bad,http://dbpedia.org/resource/Complete_Me,http://yago-knowledge.org/resource/Complete_Me
http://www.wikidata.org/entity/Q1939106,877,Crazy Clown Time,David Lynch,8-Nov-11,62,http://dbpedia.org/resource/Crazy_Clown_Time,bad,http://dbpedia.org/resource/Crazy_Clown_Time,http://yago-knowledge.org/resource/Crazy_Clown_Time
http://www.wikidata.org/entity/Q5190990,878,Cryptomnesia,El Grupo Nuevo de Omar Rodriguez Lopez,5-May-09,62,http://dbpedia.org/resource/Cryptomnesia_(album),bad,http://dbpedia.org/resource/Cryptomnesia_(album),http://yago-knowledge.org/resource/Cryptomnesia_(album)
http://www.wikidata.org/entity/Q5223214,879,Dark End Of The Street [EP],Cat Power,9-Dec-08,62,http://dbpedia.org/resource/Dark_End_of_the_Street_(album),bad,http://dbpedia.org/resource/Dark_End_of_the_Street_(album),http://yago-knowledge.org/resource/Dark_End_of_the_Street_(album)
http://www.wikidata.org/entity/Q5267186,880,Devil's Music,Teddybears,5-Jul-11,62,http://dbpedia.org/resource/Devil's_Music,bad,http://dbpedia.org/resource/Devil's_Music,http://yago-knowledge.org/resource/Devil's_Music
http://www.wikidata.org/entity/Q5286205,881,Do Rabbits Wonder,Whirlwind Heat,15-Apr-03,62,http://dbpedia.org/resource/Do_Rabbits_Wonder%3F,bad,http://dbpedia.org/resource/Do_Rabbits_Wonder?,http://yago-knowledge.org/resource/Do_Rabbits_Wonder%3F
http://www.wikidata.org/entity/Q630625,882,Do You Know Squarepusher,Squarepusher,1-Oct-02,62,http://dbpedia.org/resource/Do_You_Know_Squarepusher,bad,http://dbpedia.org/resource/Do_You_Know_Squarepusher,http://yago-knowledge.org/resource/Do_You_Know_Squarepusher
http://www.wikidata.org/entity/Q5373775,883,Emotional Traffic,Tim McGraw,24-Jan-12,62,http://dbpedia.org/resource/Emotional_Traffic,bad,http://dbpedia.org/resource/Emotional_Traffic,http://yago-knowledge.org/resource/Emotional_Traffic
http://www.wikidata.org/entity/Q16991834,884,Ersatz G.B.,The Fall,22-Nov-11,62,http://dbpedia.org/resource/Ersatz_GB,bad,http://dbpedia.org/resource/Ersatz_GB,http://yago-knowledge.org/resource/Ersatz_GB
http://www.wikidata.org/entity/Q5439351,885,Fear Yourself,Daniel Johnston,25-Mar-03,62,http://dbpedia.org/resource/Fear_Yourself,bad,http://dbpedia.org/resource/Fear_Yourself,http://yago-knowledge.org/resource/Fear_Yourself
http://www.wikidata.org/entity/Q5441318,886,Feel That Fire,Dierks Bentley,3-Feb-09,62,http://dbpedia.org/resource/Feel_That_Fire,bad,http://dbpedia.org/resource/Feel_That_Fire,http://yago-knowledge.org/resource/Feel_That_Fire
http://www.wikidata.org/entity/Q8565013,887,Foundling,David Gray,17-Aug-10,62,http://dbpedia.org/resource/Foundling_(album),bad,http://dbpedia.org/resource/Foundling_(album),http://yago-knowledge.org/resource/Foundling_(album)
http://www.wikidata.org/entity/Q897852,888,Fragments of Freedom,Morcheeba,1-Aug-00,62,http://dbpedia.org/resource/Fragments_of_Freedom,bad,http://dbpedia.org/resource/Fragments_of_Freedom,http://yago-knowledge.org/resource/Fragments_of_Freedom
http://www.wikidata.org/entity/Q5500078,889,Free Somehow,Widespread Panic,12-Feb-08,62,http://dbpedia.org/resource/Free_Somehow,bad,http://dbpedia.org/resource/Free_Somehow,http://yago-knowledge.org/resource/Free_Somehow
http://www.wikidata.org/entity/Q5500722,890,Freedom of Speech,Speech Debelle,21-Feb-12,62,http://dbpedia.org/resource/Freedom_of_Speech_(Speech_Debelle_album),bad,http://dbpedia.org/resource/Freedom_of_Speech_(Speech_Debelle_album),
http://www.wikidata.org/entity/Q5519900,891,Game Tested Streets Approved,Black Rob,26-Jul-11,62,"http://dbpedia.org/resource/Game_Tested,_Streets_Approved",bad,"http://dbpedia.org/resource/Game_Tested,_Streets_Approved","http://yago-knowledge.org/resource/Game_Tested,_Streets_Approved"
http://www.wikidata.org/entity/Q5557013,892,GhostDeini The Great,Ghostface Killah,16-Dec-08,62,http://dbpedia.org/resource/GhostDeini_the_Great,bad,http://dbpedia.org/resource/GhostDeini_the_Great,http://yago-knowledge.org/resource/GhostDeini_the_Great
http://www.wikidata.org/entity/Q1764368,893,Goddess In The Doorway,Mick Jagger,20-Nov-01,62,http://dbpedia.org/resource/Goddess_in_the_Doorway,bad,http://dbpedia.org/resource/Goddess_in_the_Doorway,http://yago-knowledge.org/resource/Goddess_in_the_Doorway
http://www.wikidata.org/entity/Q5652346,894,Happiness Ltd.,Hot Hot Heat,11-Sep-07,62,http://dbpedia.org/resource/Happiness_Ltd.,bad,http://dbpedia.org/resource/Happiness_Ltd.,http://yago-knowledge.org/resource/Happiness_Ltd.
http://www.wikidata.org/entity/Q147006,895,I Am...Sasha Fierce,Beyonce,18-Nov-08,62,http://dbpedia.org/resource/I_Am..._Sasha_Fierce,bad,http://dbpedia.org/resource/I_Am..._Sasha_Fierce,http://yago-knowledge.org/resource/I_Am..._Sasha_Fierce
http://www.wikidata.org/entity/Q1255024,896,I Am the West,Ice Cube,28-Sep-10,62,http://dbpedia.org/resource/I_Am_the_West,bad,http://dbpedia.org/resource/I_Am_the_West,http://yago-knowledge.org/resource/I_Am_the_West
http://www.wikidata.org/entity/Q5990694,897,If Songs Could Be Held,Rosie Thomas,13-Sep-05,62,http://dbpedia.org/resource/If_Songs_Could_Be_Held,bad,http://dbpedia.org/resource/If_Songs_Could_Be_Held,http://yago-knowledge.org/resource/If_Songs_Could_Be_Held
http://www.wikidata.org/entity/Q2424121,898,In Your Dreams,Stevie Nicks,3-May-11,62,http://dbpedia.org/resource/In_Your_Dreams_(album),bad,http://dbpedia.org/resource/In_Your_Dreams_(album),http://yago-knowledge.org/resource/In_Your_Dreams_(album)
http://www.wikidata.org/entity/Q2147249,899,JackInABox,Turin Brakes,7-Jun-05,62,http://dbpedia.org/resource/Jackinabox,bad,http://dbpedia.org/resource/Jackinabox,http://yago-knowledge.org/resource/Jackinabox
http://www.wikidata.org/entity/Q1422385,900,Karmacode,Lacuna Coil,4-Apr-06,62,http://dbpedia.org/resource/Karmacode,bad,http://dbpedia.org/resource/Karmacode,http://yago-knowledge.org/resource/Karmacode
http://www.wikidata.org/entity/Q3280946,901,Kids in the Street,The All-American Rejects,26-Mar-12,62,http://dbpedia.org/resource/Kids_in_the_Street,bad,http://dbpedia.org/resource/Kids_in_the_Street,http://yago-knowledge.org/resource/Kids_in_the_Street
http://www.wikidata.org/entity/Q2083434,902,Killer Sounds,Hard-Fi,22-Aug-11,62,http://dbpedia.org/resource/Killer_Sounds,bad,http://dbpedia.org/resource/Killer_Sounds,http://yago-knowledge.org/resource/Killer_Sounds
http://www.wikidata.org/entity/Q6407746,903,Killing Puritans,Armand Van Helden,6-Jun-00,62,http://dbpedia.org/resource/Killing_Puritans,bad,http://dbpedia.org/resource/Killing_Puritans,http://yago-knowledge.org/resource/Killing_Puritans
http://www.wikidata.org/entity/Q1930564,904,Kisses on the Bottom,Paul McCartney,7-Feb-12,62,http://dbpedia.org/resource/Kisses_on_the_Bottom,bad,http://dbpedia.org/resource/Kisses_on_the_Bottom,http://yago-knowledge.org/resource/Kisses_on_the_Bottom
http://www.wikidata.org/entity/Q6532245,905,Let's Bottle Bohemia,The Thrills,14-Sep-04,62,http://dbpedia.org/resource/Let's_Bottle_Bohemia,bad,http://dbpedia.org/resource/Let's_Bottle_Bohemia,http://yago-knowledge.org/resource/Let's_Bottle_Bohemia
http://www.wikidata.org/entity/Q6656576,906,Live at the Aragon,Mastodon,15-Mar-11,62,http://dbpedia.org/resource/Live_at_the_Aragon,bad,http://dbpedia.org/resource/Live_at_the_Aragon,http://yago-knowledge.org/resource/Live_at_the_Aragon
http://www.wikidata.org/entity/Q6657322,907,Live From Rome,Sole,1-Mar-05,62,http://dbpedia.org/resource/Live_from_Rome,bad,http://dbpedia.org/resource/Live_from_Rome,http://yago-knowledge.org/resource/Live_from_Rome
http://www.wikidata.org/entity/Q6715726,908,MGMT,MGMT,17-Sep-13,62,http://dbpedia.org/resource/MGMT_(album),bad,http://dbpedia.org/resource/MGMT_(album),http://yago-knowledge.org/resource/MGMT_(album)
http://www.wikidata.org/entity/Q19858,909,Meteora,Linkin Park,25-Mar-03,62,http://dbpedia.org/resource/Meteora_(album),bad,http://dbpedia.org/resource/Meteora_(album),http://yago-knowledge.org/resource/Meteora_(album)
http://www.wikidata.org/entity/Q6912910,910,Morning View,Incubus,23-Oct-01,62,http://dbpedia.org/resource/Morning_View_Sessions,bad,http://dbpedia.org/resource/Morning_View_Sessions,http://yago-knowledge.org/resource/Morning_View_Sessions
http://www.wikidata.org/entity/Q6928765,911,Mr. Impossible,Black Dice,10-Apr-12,62,http://dbpedia.org/resource/Mr._Impossible_(album),bad,http://dbpedia.org/resource/Mr._Impossible_(album),http://yago-knowledge.org/resource/Mr._Impossible_(album)
http://www.wikidata.org/entity/Q1061784,912,Neighborhood Watch,Dilated Peoples,6-Apr-04,62,http://dbpedia.org/resource/Neighborhood_Watch_(album),bad,http://dbpedia.org/resource/Neighborhood_Watch_(album),http://yago-knowledge.org/resource/Neighborhood_Watch_(album)
http://www.wikidata.org/entity/Q2467474,913,Oh Land,Oh Land,15-Mar-11,62,http://dbpedia.org/resource/Oh_Land_(album),bad,http://dbpedia.org/resource/Oh_Land_(album),http://yago-knowledge.org/resource/Oh_Land_(album)
http://www.wikidata.org/entity/Q7095295,914,Oohs & Aahs,Say Hi,3-Mar-09,62,http://dbpedia.org/resource/Oohs_&_Aahs,bad,http://dbpedia.org/resource/Oohs_&_Aahs,http://yago-knowledge.org/resource/Oohs_&_Aahs
http://www.wikidata.org/entity/Q7131074,915,Panic Movement,The Hiss,23-Mar-04,62,http://dbpedia.org/resource/Panic_Movement_(album),bad,http://dbpedia.org/resource/Panic_Movement_(album),http://yago-knowledge.org/resource/Panic_Movement_(album)
http://www.wikidata.org/entity/Q765109,916,Paper Walls,Yellowcard,17-Jul-07,62,http://dbpedia.org/resource/Paper_Walls,bad,http://dbpedia.org/resource/Paper_Walls,http://yago-knowledge.org/resource/Paper_Walls
http://www.wikidata.org/entity/Q3363503,917,Paralytic Stalks,Of Montreal,7-Feb-12,62,http://dbpedia.org/resource/Paralytic_Stalks,bad,http://dbpedia.org/resource/Paralytic_Stalks,http://yago-knowledge.org/resource/Paralytic_Stalks
http://www.wikidata.org/entity/Q7191393,918,Pieces In A Modern Style,William Orbit,22-Feb-00,62,http://dbpedia.org/resource/Pieces_in_a_Modern_Style,bad,http://dbpedia.org/resource/Pieces_in_a_Modern_Style,http://yago-knowledge.org/resource/Pieces_in_a_Modern_Style
http://www.wikidata.org/entity/Q7238953,919,Pray IV Reign,Jim Jones,24-Mar-09,62,http://dbpedia.org/resource/Pray_IV_Reign,bad,http://dbpedia.org/resource/Pray_IV_Reign,http://yago-knowledge.org/resource/Pray_IV_Reign
http://www.wikidata.org/entity/Q1066402,920,R.O.O.T.S,Flo Rida,31-Mar-09,62,http://dbpedia.org/resource/R.O.O.T.S.,bad,http://dbpedia.org/resource/R.O.O.T.S.,http://yago-knowledge.org/resource/R.O.O.T.S.
http://www.wikidata.org/entity/Q1943945,921,Radio Retaliation,Thievery Corporation,23-Sep-08,62,http://dbpedia.org/resource/Radio_Retaliation,bad,http://dbpedia.org/resource/Radio_Retaliation,http://yago-knowledge.org/resource/Radio_Retaliation
http://www.wikidata.org/entity/Q7304832,922,Red River Blue,Blake Shelton,12-Jul-11,62,http://dbpedia.org/resource/Red_River_Blue,bad,http://dbpedia.org/resource/Red_River_Blue,http://yago-knowledge.org/resource/Red_River_Blue
http://www.wikidata.org/entity/Q3433027,923,Ripe,Ben Lee,18-Sep-07,62,http://dbpedia.org/resource/Ripe_(album),bad,http://dbpedia.org/resource/Ripe_(album),http://yago-knowledge.org/resource/Ripe_(album)
http://www.wikidata.org/entity/Q262685,924,Rock N Roll Jesus,Kid Rock,9-Oct-07,62,http://dbpedia.org/resource/Rock_n_Roll_Jesus,bad,http://dbpedia.org/resource/Rock_n_Roll_Jesus,http://yago-knowledge.org/resource/Rock_n_Roll_Jesus
http://www.wikidata.org/entity/Q658430,925,Sexor,Tiga,6-Feb-06,62,http://dbpedia.org/resource/Sexor,bad,http://dbpedia.org/resource/Sexor,http://yago-knowledge.org/resource/Sexor
http://www.wikidata.org/entity/Q3736373,926,Sing Along To Songs You Don't Know,Mum,22-Sep-09,62,http://dbpedia.org/resource/Sing_Along_to_Songs_You_Don't_Know,bad,http://dbpedia.org/resource/Sing_Along_to_Songs_You_Don't_Know,http://yago-knowledge.org/resource/Sing_Along_to_Songs_You_Don't_Know
http://www.wikidata.org/entity/Q666162,927,Slicker Than Your Average,Craig David,19-Nov-02,62,http://dbpedia.org/resource/Slicker_Than_Your_Average,bad,http://dbpedia.org/resource/Slicker_Than_Your_Average,http://yago-knowledge.org/resource/Slicker_Than_Your_Average
http://www.wikidata.org/entity/Q7623240,928,Strength In Numbers,Calla,20-Feb-07,62,http://dbpedia.org/resource/Strength_in_Numbers_(Calla_album),bad,http://dbpedia.org/resource/Strength_in_Numbers_(Calla_album),http://yago-knowledge.org/resource/Strength_in_Numbers_(Calla_album)
,929,Stupid Love,Mindy Smith,11-Aug-09,62,http://dbpedia.org/resource/Stupid_Love,bad,http://dbpedia.org/resource/Stupid_Love_(album),http://yago-knowledge.org/resource/Stupid_Love
http://www.wikidata.org/entity/Q2469814,930,Suit,Nelly,14-Sep-04,62,http://dbpedia.org/resource/Suit_(album),bad,http://dbpedia.org/resource/Suit_(album),http://yago-knowledge.org/resource/Suit_(album)
http://www.wikidata.org/entity/Q3279119,931,Sweet And Wild,Jewel,8-Jun-10,62,http://dbpedia.org/resource/Sweet_and_Wild,bad,http://dbpedia.org/resource/Sweet_and_Wild,
http://www.wikidata.org/entity/Q2537315,932,Symphonicities,Sting,13-Jul-10,62,http://dbpedia.org/resource/Symphonicities,bad,http://dbpedia.org/resource/Symphonicities,http://yago-knowledge.org/resource/Symphonicities
http://www.wikidata.org/entity/Q7716733,933,The Best Little Secrets Are Kept,Louis XIV,22-Mar-05,62,http://dbpedia.org/resource/The_Best_Little_Secrets_Are_Kept,bad,http://dbpedia.org/resource/The_Best_Little_Secrets_Are_Kept,http://yago-knowledge.org/resource/The_Best_Little_Secrets_Are_Kept
http://www.wikidata.org/entity/Q2704801,934,The Drug in Me Is You,Falling in Reverse,26-Jul-11,62,http://dbpedia.org/resource/The_Drug_in_Me_Is_You,bad,http://dbpedia.org/resource/The_Drug_in_Me_Is_You,http://yago-knowledge.org/resource/The_Drug_in_Me_Is_You
http://www.wikidata.org/entity/Q3987482,935,The Head and the Heart,The Head and the Heart,16-Apr-11,62,http://dbpedia.org/resource/The_Head_and_the_Heart_(album),bad,http://dbpedia.org/resource/The_Head_and_the_Heart_(album),
http://www.wikidata.org/entity/Q783708,936,The Isness,The Future Sound of London,13-Aug-02,62,http://dbpedia.org/resource/The_Isness,bad,http://dbpedia.org/resource/The_Isness,http://yago-knowledge.org/resource/The_Isness
http://www.wikidata.org/entity/Q3521568,937,"The Less You Know, The Better",DJ Shadow,4-Oct-11,62,"http://dbpedia.org/resource/The_Less_You_Know,_the_Better",bad,"http://dbpedia.org/resource/The_Less_You_Know,_the_Better","http://yago-knowledge.org/resource/The_Less_You_Know,_the_Better"
http://www.wikidata.org/entity/Q606513,938,The Long Road,Nickelback,23-Sep-03,62,http://dbpedia.org/resource/The_Long_Road,bad,http://dbpedia.org/resource/The_Long_Road,http://yago-knowledge.org/resource/The_Long_Road
http://www.wikidata.org/entity/Q950596,939,The Outsider,DJ Shadow,19-Sep-06,62,http://dbpedia.org/resource/The_Outsider_(DJ_Shadow_album),bad,http://dbpedia.org/resource/The_Outsider_(DJ_Shadow_album),http://yago-knowledge.org/resource/The_Outsider_(DJ_Shadow_album)
http://www.wikidata.org/entity/Q1540516,940,The Ragpicker's Dream,Mark Knopfler,1-Oct-02,62,http://dbpedia.org/resource/The_Ragpicker's_Dream,bad,http://dbpedia.org/resource/The_Ragpicker's_Dream,http://yago-knowledge.org/resource/The_Ragpicker's_Dream
http://www.wikidata.org/entity/Q1343241,941,The Sun And The Moon,The Bravery,22-May-07,62,http://dbpedia.org/resource/The_Sun_and_the_Moon,bad,http://dbpedia.org/resource/The_Sun_and_the_Moon,
http://www.wikidata.org/entity/Q2690024,942,The Wanted [EP],The Wanted,24-Apr-12,62,http://dbpedia.org/resource/The_Wanted_(EP),bad,http://dbpedia.org/resource/The_Wanted_(EP),http://yago-knowledge.org/resource/The_Wanted_(EP)
http://www.wikidata.org/entity/Q7797215,943,Three's Co.,The Tyde,29-Aug-06,62,http://dbpedia.org/resource/Three's_Co.,bad,http://dbpedia.org/resource/Three's_Co.,http://yago-knowledge.org/resource/Three's_Co.
http://www.wikidata.org/entity/Q3009507,944,Tomorrow's World,Erasure,11-Oct-11,62,http://dbpedia.org/resource/Tomorrow's_World_(album),bad,http://dbpedia.org/resource/Tomorrow's_World_(album),http://yago-knowledge.org/resource/Tomorrow's_World_(album)
http://www.wikidata.org/entity/Q4051884,945,Tweekend,The Crystal Method,31-Jul-01,62,http://dbpedia.org/resource/Tweekend,bad,http://dbpedia.org/resource/Tweekend,http://yago-knowledge.org/resource/Tweekend
,946,Underwater Sunshine (Or What We Did on Our Summer Vacation),Counting Crows,10-Apr-12,62,http://dbpedia.org/resource/Underwater_Sunshine_(Or_What_We_Did_On_Our_Summer_Vacation),bad,http://dbpedia.org/resource/Underwater_Sunshine_(or_What_We_Did_on_Our_Summer_Vacation),http://yago-knowledge.org/resource/Underwater_Sunshine_(Or_What_We_Did_On_Our_Summer_Vacation)
http://www.wikidata.org/entity/Q2043344,947,Up To Now,Snow Patrol,10-Nov-09,62,http://dbpedia.org/resource/Up_to_Now,bad,http://dbpedia.org/resource/Up_to_Now,http://yago-knowledge.org/resource/Up_to_Now
http://www.wikidata.org/entity/Q1935104,948,Vices & Virtues,Panic! At the Disco,22-Mar-11,62,http://dbpedia.org/resource/Vices_&_Virtues,bad,http://dbpedia.org/resource/Vices_&_Virtues,http://yago-knowledge.org/resource/Vices_&_Virtues
http://www.wikidata.org/entity/Q1930576,949,Wake Up And Smell The Coffee,The Cranberries,23-Oct-01,62,http://dbpedia.org/resource/Wake_Up_and_Smell_the_Coffee,bad,http://dbpedia.org/resource/Wake_Up_and_Smell_the_Coffee,
http://www.wikidata.org/entity/Q3282415,950,"Walking Cloud And Deep Red Sky, Flag Fluttered And The Sun Shined",Mono,5-Oct-04,62,"http://dbpedia.org/resource/Walking_Cloud_and_Deep_Red_Sky,_Flag_Fluttered_and_the_Sun_Shined",bad,"http://dbpedia.org/resource/Walking_Cloud_and_Deep_Red_Sky,_Flag_Fluttered_and_the_Sun_Shined",
http://www.wikidata.org/entity/Q7975829,951,Way To Normal,Ben Folds,30-Sep-08,62,http://dbpedia.org/resource/Way_to_Normal,bad,http://dbpedia.org/resource/Way_to_Normal,http://yago-knowledge.org/resource/Way_to_Normal
http://www.wikidata.org/entity/Q8043645,952,Xenophanes,Omar Rodriguez-Lopez,10-Nov-09,62,http://dbpedia.org/resource/Xenophanes_(album),bad,http://dbpedia.org/resource/Xenophanes_(album),http://yago-knowledge.org/resource/Xenophanes_(album)
http://www.wikidata.org/entity/Q4631198,953,22-20s,22-20s,19-Apr-05,61,http://dbpedia.org/resource/22-20s_(album),bad,http://dbpedia.org/resource/22-20s_(album),
http://www.wikidata.org/entity/Q597931,954,7th Symphony,Apocalyptica,24-Aug-10,61,http://dbpedia.org/resource/7th_Symphony_(album),bad,http://dbpedia.org/resource/7th_Symphony_(album),
http://www.wikidata.org/entity/Q4647089,955,Audio Day Dream,Blake Lewis,4-Dec-07,61,http://dbpedia.org/resource/A.D.D._(Audio_Day_Dream),bad,http://dbpedia.org/resource/A.D.D._(Audio_Day_Dream),http://yago-knowledge.org/resource/A.D.D._(Audio_Day_Dream)
http://www.wikidata.org/entity/Q4655444,956,A Better Version Of Me,Rainer Maria,23-Jan-01,61,http://dbpedia.org/resource/A_Better_Version_of_Me,bad,http://dbpedia.org/resource/A_Better_Version_of_Me,http://yago-knowledge.org/resource/A_Better_Version_of_Me
